,x,y,z,cluster,track_title,album_title,artist_name,genre_parent,year
207,3.8434138,-4.4428253,-0.6181663,0.0,Back To Break Bread (Remix) (Featuring Hosway) (Accapella),Back To Break Bread,Deadly Combo,Hip-Hop,2013
208,-2.3574722,-4.511229,-6.8896823,0.0,Skate (Featuring Cable),The Vault,Deadly Combo,Hip-Hop,2016
209,1.8251411,4.213246,-4.3194113,0.0,Vacate the Premises,Unattainable,Deadly Combo,Hip-Hop,2013
210,-5.913075,-4.122405,-2.5409873,0.0,Sunny Blue,Losing The Game,The Blend,Hip-Hop,2008
211,-2.5970101,6.8292575,0.29288864,0.0,Modern Techniques 1001,Losing The Game,The Blend,Hip-Hop,2008
212,0.588855,1.96416,4.758541,0.0,Halfway,After What Came Before,The Blend,Hip-Hop,2005
213,-5.503162,2.646616,-5.2207627,0.0,Petrify,Stonerman in Drunk York,VYVCH,Hip-Hop,2015
214,1.4152657,3.8649526,-2.5643167,0.0,Pipe,Stonerman in Drunk York,VYVCH,Hip-Hop,2015
215,-2.5215693,0.6586047,-7.320012,0.0,Parovoz,Stonerman in Drunk York,VYVCH,Hip-Hop,2015
216,0.785343,-6.692531,-3.180751,0.0,Stonerville,Stonerman in Drunk York,VYVCH,Hip-Hop,2015
217,0.30495578,-1.1184012,7.8425975,0.0,Amber Stone,Stonerman in Drunk York,VYVCH,Hip-Hop,2015
218,-5.71944,-3.9720974,-2.8228803,0.0,Bubblelicious,Royal Treatment,VYVCH,Hip-Hop,2014
219,-1.2380159,-0.44215274,5.5320005,4.0,Something's goin' to happen,She's Not Home,VYVCH,Hip-Hop,2014
220,-7.282703,-2.3847973,1.9185145,2.0,Erdos (feat. André Coelho & DJ X-Acto),Kardinal,M-PeX,Hip-Hop,2013
221,-5.4256926,-6.1189036,2.2605472,6.0,Aleph-0 (feat. André Coelho & DJ X-Acto),Kardinal,M-PeX,Hip-Hop,2013
222,-6.3870687,0.654775,2.7646687,1.0,Kripke (feat. André Coelho & DJ X-Acto),Kardinal,M-PeX,Hip-Hop,2013
223,-2.8177087,-3.4401212,-1.0489511,0.0,Three Tres (Instrumental),Spanglish XE,Twenty-One: Twenty-Four,Hip-Hop,2013
224,-2.621933,-7.328415,1.9070525,6.0,Onisway,Spanglish XE,Twenty-One: Twenty-Four,Hip-Hop,2013
225,-1.5550057,-7.2342567,2.5242505,5.0,One Uno (MMC Remix),Spanglish XE,Twenty-One: Twenty-Four,Hip-Hop,2013
226,-5.5737424,-7.71154,2.144875,6.0,One Uno (Remixx),Spanglish XE,Twenty-One: Twenty-Four,Hip-Hop,2013
227,-2.462923,-6.4453325,1.5861254,5.0,TheEnsuranceTrap featuring Tab,DocSonic,C-Doc,Hip-Hop,2016
228,-1.4850305,-8.388654,-1.0213205,0.0,Vintage featuring The Honorable Sleaze,DocSonic,C-Doc,Hip-Hop,2016
229,5.1832366,-1.4278405,-6.1460376,0.0,Kick featuring Flatline,DocSonic,C-Doc,Hip-Hop,2016
230,2.8413696,3.2892702,0.3270299,0.0,Press Rewind featuring Kyle Jason,DocSonic,C-Doc,Hip-Hop,2016
231,2.8823628,-5.70671,-0.9076513,0.0,The Cafe featuring Donnie Ozone,DocSonic,C-Doc,Hip-Hop,2016
232,-5.121292,-5.5697327,2.3938243,6.0,More Than You,Do Androids Die For Electric Sins?,C-Doc,Hip-Hop,2016
233,6.2252893,-4.611259,0.14064108,0.0,Braggadocio (Dandimite Riddum Mixx),United We Fall,C-Doc,Hip-Hop,2013
234,1.3893749,0.04559105,-1.234704,0.0,Back to the Beginning / United We Fall,United We Fall,C-Doc,Hip-Hop,2013
235,-2.604722,1.9257272,-1.2221944,0.0,Drumm Machine (Clean Machine) (Featuring DJ Def Chad),Drumm Machine (Clean Machine) (Featuring DJ Def Chad),C-Doc,Hip-Hop,2012
236,-4.841922,-3.1359484,4.192703,3.0,Far Gone (PMRC Mixx) (Featuring DJ Def Chad),Drumm Machine (Clean Machine) (Featuring DJ Def Chad),C-Doc,Hip-Hop,2012
237,-8.055939,1.5923109,2.496074,1.0,Freak of Nature (Time Out Dubb),Vintage b/w Freak Of Nature (Remixx),C-Doc,Hip-Hop,2016
238,-0.44071373,0.7800012,-2.3035486,0.0,Rappers (Part 2) (Featuring DJ Def Chad),Broken Homes (Featuring DJ Def Chad),C-Doc,Hip-Hop,2012
239,-2.2402825,5.3507304,0.5405928,0.0,Broken Homes (Broken Beats),Broken Homes (Featuring DJ Def Chad),C-Doc,Hip-Hop,2012
240,3.7046342,-0.829007,0.36618373,0.0,Broken Homes (Featuring DJ Def Chad),Divided We Stand,C-Doc,Hip-Hop,2012
241,-2.3079095,-6.373514,2.4345486,5.0,La Misere,dumpTRUCK XE,LOWdown,Hip-Hop,2012
242,-2.8908415,-1.541942,-7.1354527,0.0,STACHPYLE!,dumpTRUCK XE,LOWdown,Hip-Hop,2012
243,0.1596956,3.847293,7.599578,0.0,Funk Instantaneous (Daniels Hall),dumpTRUCK XE,LOWdown,Hip-Hop,2012
244,-5.9716616,2.3354352,-1.066557,0.0,"So On and Yo! (12"" Mixx)",soBELOW (THE groundZERO SINGLES 2006-2016),LOWdown,Hip-Hop,2016
245,2.3545997,1.0295148,3.2003284,0.0,Lyrikal Tranzportashun (Badd Clutch Inztrumental),soBELOW (THE groundZERO SINGLES 2006-2016),LOWdown,Hip-Hop,2016
246,-6.5045004,4.5258694,0.6985415,0.0,So On and Yo! (D.A.I.S.Y. Age Remixx),soBELOW (THE groundZERO SINGLES 2006-2016),LOWdown,Hip-Hop,2016
247,0.31973097,7.686047,-0.2392871,0.0,So On and Yo! (Instrumental),soBELOW (THE groundZERO SINGLES 2006-2016),LOWdown,Hip-Hop,2016
248,1.190841,-6.0501533,0.4979518,0.0,STOCKPILE!,HAUPHUCHINLIVEIYAM,LOWdown,Hip-Hop,2014
249,0.15601112,-1.5880079,2.759428,7.0,Song From A Paterson Apartment,FrostWire Creative Commons Mixtape 2 Side A,The Ugly Club,Hip-Hop,2011
250,-2.7687027,-4.7221594,2.9474068,5.0,B*tch You Ain't A Barbie,FrostWire Creative Commons Mixtape 2 Side A,Vanatei ft. Semi,Hip-Hop,2011
251,7.1391516,3.8975093,2.955681,0.0,You Happy?,FrostWire Creative Commons Mixtape 2 Side A,BJ Block & Dawn Pemberton,Hip-Hop,2011
252,-2.3631966,1.8182898,-2.2021194,0.0,Nickles And Dimes,netBloc Vol. 37: FIVE,T Bird,Hip-Hop,2012
253,0.5424809,6.4728737,-5.0336328,0.0,Collab With Friends,'94 Flow,DJ Harrison,Hip-Hop,2012
254,6.753762,-3.8303602,-2.0422356,0.0,City Swagger,'94 Flow,DJ Harrison,Hip-Hop,2012
255,0.9505164,0.40990305,1.49312,0.0,Lemonade,'94 Flow,DJ Harrison,Hip-Hop,2012
256,-5.0980496,5.009752,-2.9419796,0.0,Dudes In The Car (Up To No Good),'94 Flow,DJ Harrison,Hip-Hop,2012
257,2.9954245,1.0490781,-2.8431,0.0,Emergency,'94 Flow,DJ Harrison,Hip-Hop,2012
258,0.24000464,4.5381827,-1.128743,0.0,Fade,'94 Flow,DJ Harrison,Hip-Hop,2012
259,1.9279591,-2.3349495,-6.737053,0.0,VA Riding (Single Edit),DanceRevolution,DJ Harrison,Hip-Hop,2012
260,-6.850225,-4.2428517,3.0250194,6.0,Chicken Wingin',Bluntage,DJ Harrison,Hip-Hop,2012
261,0.8867244,3.2019174,7.669621,0.0,Collab With Friends,Bluntage,DJ Harrison,Hip-Hop,2012
262,2.387476,-4.139201,3.4809375,0.0,"Blood In My Pen, Ink In My Veins (Featuring Emphasys)",Broad Street Boogie,The Honorable Sleaze,Hip-Hop,2012
263,1.4559776,0.80198133,1.7003744,0.0,Broad Street Boogie (Instrumental),Broad Street Boogie B/W Love Me/Hate Me,The Honorable Sleaze,Hip-Hop,2012
264,-0.34535304,1.3912679,6.174818,0.0,Love Me/Hate Me (Instrumental),Broad Street Boogie B/W Love Me/Hate Me,The Honorable Sleaze,Hip-Hop,2012
265,-2.0981457,-2.3480883,-7.905185,0.0,The Last One,This Funk,The Honorable Sleaze,Hip-Hop,2011
266,-0.5674455,-2.1540668,-3.1033046,0.0,School Zone,This Funk,The Honorable Sleaze,Hip-Hop,2011
267,2.8787494,3.5128102,-2.8645074,0.0,Prolific,This Funk,The Honorable Sleaze,Hip-Hop,2011
268,-0.8129111,-2.4116693,-0.5135311,0.0,It's Not Difficult,This Funk,The Honorable Sleaze,Hip-Hop,2011
269,1.5075253,2.352264,-3.642405,0.0,Intro,This Funk,The Honorable Sleaze,Hip-Hop,2011
270,5.6187468,-2.4549763,0.5103408,0.0,This Funk,This Funk,The Honorable Sleaze,Hip-Hop,2011
271,-5.7922025,-6.80136,-0.87713194,0.0,Higher (Instrumental),Higher,The Honorable Sleaze,Hip-Hop,2012
272,0.14393857,7.198396,4.414328,0.0,Time Is Of The Essence,Summer Fresh XE,The Honorable Sleaze,Hip-Hop,2014
273,-3.6969671,-0.93957585,4.776248,4.0,Be My HoT,netBloc Vol. 21: opening your ears with jamendo,MaiLiT,Hip-Hop,2009
274,2.9409537,-1.0565454,-3.4368558,0.0,"jingles, interludes et dimanche minuit","jingles, interludes et dimanche minuit",LE CHEVALIER DE RINCHY,Hip-Hop,2009
275,0.105833285,6.630802,-0.2610953,0.0,"jingles, interludes et dimanche minuit","jingles, interludes et dimanche minuit",LE CHEVALIER DE RINCHY,Hip-Hop,2009
276,1.5833681,-1.4528631,-6.4085817,0.0,"jingles, interludes et dimanche minuit","jingles, interludes et dimanche minuit",LE CHEVALIER DE RINCHY,Hip-Hop,2009
277,3.146343,4.9582095,-1.9931782,0.0,"jingles, interludes et dimanche minuit","jingles, interludes et dimanche minuit",LE CHEVALIER DE RINCHY,Hip-Hop,2009
278,-1.6929151,-1.0038949,2.9315243,4.0,Nova Visão,Enxugando Gelo,BNegão & Seletores de Freqüência,Hip-Hop,2003
279,-1.4160472,-2.2561233,4.197796,4.0,Fe'zed feat. Priceless The Kid,People and Places,FLT RSK,Hip-Hop,2011
280,-4.433673,-3.1960287,4.171685,3.0,Mass Transit,People and Places,FLT RSK,Hip-Hop,2011
281,-1.1881433,-5.2000046,2.9068928,5.0,New Policy,"""C"" Is For Cookies",M.J S.K M.M J.D,Hip-Hop,2014
282,-3.9750874,-2.3047624,1.044382,2.0,Ride On,"""C"" Is For Cookies",M.J S.K M.M J.D,Hip-Hop,2014
283,-6.229201,2.1146493,-3.9921594,0.0,More Cookies,"""C"" Is For Cookies",M.J S.K M.M J.D,Hip-Hop,2014
284,-0.58224386,3.2295928,5.9073954,0.0,Hello,"""C"" Is For Cookies",M.J S.K M.M J.D,Hip-Hop,2014
285,-5.9460154,-0.23606123,2.4381647,3.0,A Place I Know,Cullahnary School,Cullah,Hip-Hop,2014
286,-6.072329,-5.3924804,3.1077342,6.0,Slipping Into Mystery,E=MC Cullah,Cullah,Hip-Hop,2009
287,6.563364,-0.9120483,-6.0787954,0.0,The Beat Influence,E=MC Cullah,Cullah,Hip-Hop,2009
288,-4.213725,-3.1664543,-5.8651123,0.0,1024^8,E=MC Cullah,Cullah,Hip-Hop,2009
289,2.6659138,0.22369234,-0.22973317,0.0,Twenty Six,Pack -A- Clones (Evil),Cullah,Hip-Hop,2012
290,-6.359831,0.6760368,-0.17610711,0.0,Fifty Nine,Pack -A- Clones (Evil),Cullah,Hip-Hop,2012
291,0.39117855,4.8997025,6.187505,0.0,Yes Ma'am,Trinity,Cullah,Hip-Hop,2016
292,0.122641094,-5.654986,-4.129435,0.0,I'll Never Understand,Pack -A- Clones (Sweet),Cullah,Hip-Hop,2012
293,3.0659242,4.411683,1.427239,0.0,Circle,Jazzafari BeaTape Vol.1,Jazzafari,Hip-Hop,2014
294,-7.133198,2.3723893,2.3230317,1.0,Blue Steel (Instrumental),We Can Talk About That (Featuring Johnny Ciggs),Ant The Symbol,Hip-Hop,2015
295,5.204491,-1.923375,5.541865,0.0,My Shoes (Featuring BenFM),Tempus Fugit,Ant The Symbol,Hip-Hop,2015
296,-0.47300458,-1.7739984,-0.48892206,0.0,Church (Featuring Reppa Ton),Tempus Fugit,Ant The Symbol,Hip-Hop,2015
297,1.5362524,4.0781155,-5.8206644,0.0,The True Black (Instrumental),The True Black (Featuring The Honorable Sleaze),Ant The Symbol,Hip-Hop,2015
298,-5.059379,1.118385,0.081215814,0.0,Crown City Rockers - Without Love featuring Zion (Remix),Hearing The Earthtones After,Katrah-Quey,Hip-Hop,2009
299,-2.7143536,2.145106,3.397828,7.0,My Place,bloc Sonics: Tha TSPmentals,CM & Tha Silent Partner,Hip-Hop,2015
300,-1.4169075,-0.5451536,-2.5282447,0.0,Propaganda,bloc Sonics: Tha TSPmentals,CM & Tha Silent Partner,Hip-Hop,2015
301,6.9843774,0.6992069,4.5383725,0.0,Justice For All,True,CM aka Creative,Hip-Hop,2010
302,-7.573865,-2.3486652,-0.50919706,0.0,Chillin' (Featuring Cheese),In The Meantime EP,CM aka Creative,Hip-Hop,2012
303,6.429126,-1.6364261,-5.0630856,0.0,"Goin' On (Featuring Cheese, Highsnow & T-Pick)",In The Meantime EP,CM aka Creative,Hip-Hop,2012
304,2.8124,4.0910907,-6.0478745,0.0,Bonus,The Classic Material Completion Package XE,CM aka Creative,Hip-Hop,2010
305,-1.3398024,-4.2244754,-7.001943,0.0,Do It,The Classic Material Completion Package XE,CM aka Creative,Hip-Hop,2010
306,-1.6959981,2.525129,-2.1554167,0.0,Grown & Sexy,The Classic Material Completion Package XE,CM aka Creative,Hip-Hop,2010
307,-2.6887927,6.408526,-3.8490343,0.0,Don't Blink (Featuring Estogee Streets 'Da Goon'),Classic Material Vol. 3: UI Radio,CM aka Creative,Hip-Hop,2009
308,-1.1625756,-0.32758185,-1.7162699,0.0,Only Do Me (Acapella),Cast All Doubts,CM aka Creative,Hip-Hop,2014
309,3.0936663,-1.7107372,-7.3578806,0.0,What's Going On,I Got You,CM aka Creative,Hip-Hop,2010
310,0.4018736,-2.6834729,-1.3976252,0.0,A Man Is Just A Man,Little Smartphone People,Spiedkiks,Hip-Hop,2014
311,-0.17606403,3.40758,5.020888,0.0,Granted,Little Smartphone People,Spiedkiks,Hip-Hop,2014
312,0.868189,4.355016,-3.472063,0.0,I Know U Know Why,Little Smartphone People,Spiedkiks,Hip-Hop,2014
313,0.77419144,0.92025906,1.4199009,0.0,Little Smartphone People,Little Smartphone People,Spiedkiks,Hip-Hop,2014
314,-2.9176066,3.6573641,-5.463248,0.0,VARIETTE (avec Jam),Toute Est Impossible,Alaclair Ensemble,Hip-Hop,2014
315,2.8552186,3.575299,-2.8691716,0.0,LICORNES,Toute Est Impossible,Alaclair Ensemble,Hip-Hop,2014
316,4.8650284,7.1222897,-0.32512826,0.0,Fussy fuss,"4,99",Alaclair Ensemble,Hip-Hop,2010
317,-3.8038719,1.423725,-2.459426,0.0,Cauchemars,"4,99",Alaclair Ensemble,Hip-Hop,2010
318,6.6698318,2.2548406,-1.8146296,0.0,Are You There God? IT IS LIL WEEZY,REMIX TWO - Short Attention Span Theater,Breakmaster Cylinder,Hip-Hop,2013
319,-6.162408,4.126637,0.17031224,0.0,ちょっと休みましょう,REMIX TWO - Short Attention Span Theater,Breakmaster Cylinder,Hip-Hop,2013
320,4.7041125,0.6637392,-0.048202414,0.0,"Crush, Kill, Destroy (Featuring Draztiq & Bliss-One)","Son Of 1,000 Pardons",Joey Ripps,Hip-Hop,2011
321,-0.0027597174,-5.8513618,-0.87837225,0.0,Blink,"Son Of 1,000 Pardons",Joey Ripps,Hip-Hop,2011
322,-4.272402,-4.603128,-2.75133,0.0,For The Minute (Featuring Bliss-One),"Son Of 1,000 Pardons",Joey Ripps,Hip-Hop,2011
323,-4.6510367,2.1421041,0.30359334,0.0,Face Of The City,"Son Of 1,000 Pardons",Joey Ripps,Hip-Hop,2011
324,1.7577951,-4.4972453,1.9651405,0.0,Fuck What You Think (Featuring Sleaze),Can't Stop Livin',Joey Ripps,Hip-Hop,2011
325,-2.846637,1.9029884,-1.0863814,0.0,Fuck What You Think (Featuring Sleaze) (TSP's Fuckin' Remix),netBloc Vol. 34: The Whitewash,Joey Ripps,Hip-Hop,2011
326,-0.03612654,4.847714,-0.5008162,0.0,For The Minute (Featuring Bliss-One) (Acapella),For The Minute,Joey Ripps,Hip-Hop,2011
327,-2.6783845,-1.0708135,5.4929185,4.0,Reflections Ahh hook,Reflections multitracks,Anti-Pop Consortium,Hip-Hop,2009
328,-1.7280126,-5.632539,2.4552,5.0,Reflections Sayyid verse 89bpm-109bpm,Reflections multitracks,Anti-Pop Consortium,Hip-Hop,2009
329,-3.722939,-3.6679068,-4.0118,0.0,Hide,Hide,Just Plain Ant,Hip-Hop,2012
330,0.3440279,0.43993154,-5.151323,0.0,The Bridge (Featuring Sleaze),The Bridge (Featuring Sleaze),Just Plain Ant,Hip-Hop,2011
331,-3.6578283,5.603321,-3.3251698,0.0,Love(d),Love(d),Just Plain Ant,Hip-Hop,2013
332,1.3957163,-4.389526,-2.77235,0.0,Run For Your Lives,Love(d),Just Plain Ant,Hip-Hop,2013
333,5.3501854,-0.07977441,0.44673568,0.0,Don't Bring Me That Weak Ass Coffee,[albumtitle],Just Plain Ant,Hip-Hop,2011
334,2.5994635,-3.9955165,4.6200666,0.0,Kinda,[albumtitle],Just Plain Ant,Hip-Hop,2011
335,-3.882885,-2.4291055,4.3766985,3.0,Some People Never Learn (JFK Remix) (Featuring NOTE),These Times / Scream Out,Just Plain Ant,Hip-Hop,2010
336,2.4136524,2.7232327,4.193267,0.0,That Goodbye,Dig Deep,Just Plain Ant,Hip-Hop,2009
337,-3.9741848,6.788489,1.5243965,0.0,Hush,Dig Deep,Just Plain Ant,Hip-Hop,2009
338,4.9028263,-4.1430902,2.9820666,0.0,Turquoise,Knowon,Just Plain Ant,Hip-Hop,2012
339,-0.72601104,6.439038,-2.6474733,0.0,Alive,Knowon,Just Plain Ant,Hip-Hop,2012
340,3.7944126,-2.362176,-1.3806338,0.0,This Is Madness (Just Plain Black) (Featuring Black Liquid) (Album Version),This Is Madness (Just Plain Black),Just Plain Ant,Hip-Hop,2010
341,-0.40023246,2.2401333,5.913331,0.0,Kalimbas,Night Owl Committee EP,Night Owl Committee,Hip-Hop,2013
342,3.2651136,5.073355,-5.272261,0.0,I Insist (J. Glaze Remix),The Remixes,Kellee Maize & J. Glaze Productions,Hip-Hop,2015
343,-4.3996034,0.9572257,-3.0763803,0.0,Big Plans (J. Glaze Remix),The Remixes,Kellee Maize & J. Glaze Productions,Hip-Hop,2015
344,2.9765022,1.9245992,-7.699432,0.0,Block,Jus Like Music & Apple Juice Break present: Oscillations Part 1,Broken Haze,Hip-Hop,2010
345,-0.2228946,6.232936,-3.285586,0.0,Fronting The Weekend,Jus Like Music & Apple Juice Break present: Oscillations Part 1,Grillo,Hip-Hop,2010
346,-0.0066877017,1.1321102,8.637395,0.0,Bohemian Green,AfterThought,Tab,Hip-Hop,2012
347,0.46249002,0.6019433,-4.5479903,0.0,Calm Before The Storm (Featuring Elle Rose),AfterThought,Tab,Hip-Hop,2012
348,-3.9391398,0.77455574,0.18886372,0.0,Skeeve Wonders (Featuring Axl J. Foley),AfterThought,Tab,Hip-Hop,2012
349,-5.5068593,-0.6837713,4.7307663,3.0,Advice,Three Pronged Fork,Mported Flows,Hip-Hop,2013
350,-5.8104553,-0.65977114,4.3464675,3.0,Master Plan (Featuring C-Doc),Three Pronged Fork,Mported Flows,Hip-Hop,2013
351,-5.9345655,-0.89361674,4.0930147,3.0,Master Plan (Dark Days Remixx),Master Plan,Mported Flows,Hip-Hop,2013
352,-5.626442,1.5565236,3.3063142,1.0,10 Gone By,Doin' The Raps XE,D3Zs,Hip-Hop,2014
353,-2.5974998,-6.8407254,3.1303556,6.0,Wake Up,Doin' The Raps XE,D3Zs,Hip-Hop,2014
354,4.707285,-5.7624784,-0.53359103,0.0,Childhood Memories,Doin' The Raps XE,D3Zs,Hip-Hop,2014
355,-3.5879152,-1.3622808,6.2502947,4.0,Automatic (Featuring High-5),Doin' The Raps XE,D3Zs,Hip-Hop,2014
356,-5.6859803,-5.743803,3.2150872,6.0,Stay On,Doin' The Raps XE,D3Zs,Hip-Hop,2014
357,-6.5048394,-7.1320367,2.2553244,6.0,Talking Microphones (Featuring Pot-C),Zenpin Hangaku,D3Zs,Hip-Hop,2014
358,1.3006763,3.5515995,-2.5489902,0.0,Mamunia,Zenpin Hangaku,D3Zs,Hip-Hop,2014
359,1.8178307,5.01806,1.8958293,0.0,CLON,Zenpin Hangaku,D3Zs,Hip-Hop,2014
360,-4.868683,-7.838307,2.3065698,6.0,The Globe,U Got It Bad,D3Zs,Hip-Hop,2014
361,-5.7044377,-1.8507335,5.782037,2.0,"Bloc Party 2 (Detour Version) (Featuring CM aka Creative, C-Doc, The Honorable Sleaze, L-Mega & Pot-C)","Bloc Party 2 (Featuring CM aka Creative, C-Doc, The Honorable Sleaze, L-Mega & Pot-C)",D3Zs,Hip-Hop,2014
362,0.07820504,0.09653164,8.369742,0.0,Evaporation Of A Soul,Boom To Bloom,ETHX,Hip-Hop,2010
363,-1.1198703,-0.93055534,5.3243203,4.0,Boomtown (Featuring Wordsmith),Boom To Bloom,ETHX,Hip-Hop,2010
364,-0.9475054,-1.1352822,0.48878658,0.0,Rattan Joint,Chrome,Nangdo,Hip-Hop,2010
365,1.5809975,-1.4331611,-6.4089866,0.0,1st 2 Know,Chrome,Nangdo,Hip-Hop,2010
366,-5.5597153,1.9520694,4.3620715,1.0,Foolin',Chrome,Nangdo,Hip-Hop,2010
367,0.5295973,0.58479285,-4.165478,0.0,Ikaso (la maison tremble),Soleil d'hiver,Lessazo,Hip-Hop,2006
368,-2.7748864,-2.5301828,0.9804625,2.0,Late Night Show,Change Thoughts (radio edit),Fanatic,Hip-Hop,2007
369,-2.9135122,-0.015922235,2.4500332,7.0,Needle/Thread (DJ AA Remix),Reprogrammed,Church Of When The Shit Hits The Fan,Hip-Hop,2015
370,-2.5408065,0.6679346,5.518321,4.0,In Lilith's Garden (Düst Cover Version),Reprogrammed,Church Of When The Shit Hits The Fan,Hip-Hop,2015
371,-1.2681535,1.5674756,2.2436583,7.0,Street Bitch,Addiquit S/T,Addiquit,Hip-Hop,2009
372,4.559609,-0.7249146,0.10795572,0.0,Vanity (Featuring Sleep Hollows),Renaissance 2011,BADLUCK,Hip-Hop,2011
373,-4.2905903,-1.3699398,-3.2205143,0.0,The Soul Kitchen,Renaissance 2011,BADLUCK,Hip-Hop,2011
374,-6.3630905,1.1104265,2.9058962,1.0,Love Cool,Love Cool,BADLUCK,Hip-Hop,2013
375,-1.1392741,-5.97482,-0.482328,0.0,Ghetto Cries (Luckstrumental),Love Cool,BADLUCK,Hip-Hop,2013
376,-0.023700478,-5.2701697,1.0616095,0.0,Case Closed (Acapella),Case Closed,BADLUCK,Hip-Hop,2011
377,-0.65020335,-1.6145074,4.2212286,4.0,Case Closed (DrTechnical Remix),Case Closed,BADLUCK,Hip-Hop,2011
378,6.8468237,-3.2456129,3.55196,0.0,My Party,Case Closed,BADLUCK,Hip-Hop,2011
379,4.1624804,2.0705507,1.725275,0.0,Vanity (V-Man Nostalgia Remix),Case Closed,BADLUCK,Hip-Hop,2011
380,-1.2078292,-6.129752,2.394471,5.0,Vanity (Featuring Sleep Hollows) (Raw Dog Remix),Infinity,BADLUCK,Hip-Hop,2011
381,-3.3680375,3.4239519,-5.190203,0.0,Vanity (Instrumental),Infinity,BADLUCK,Hip-Hop,2011
382,0.85565513,1.0175252,1.0878826,0.0,Pop N Pull,Johnny Cool,BADLUCK,Hip-Hop,2013
383,-2.039009,0.67997867,-7.3574657,0.0,Master Don (Luckstrumental),Master Don,BADLUCK,Hip-Hop,2013
384,2.1111596,-5.600283,-3.8078341,0.0,Little,netBloc Vol. 28: Why You Get A Record Deal?,Illus,Hip-Hop,2010
385,-5.145785,-6.6303077,3.2576666,6.0,American History - Alice Bynum,Enter The Zu,ZuKrewe,Hip-Hop,2011
386,0.12618291,2.068659,0.42290393,0.0,Outta My Head,netBloc Vol. 44: Break From The System That Gotcha,Shad + Skratch Bastid,Hip-Hop,2013
387,5.9240866,0.22302803,-3.4014013,0.0,Short Dream (Soisloscerdos),Netlabel Day 2016 Promo Compilation #2,MegaHast3r bcn,Hip-Hop,2016
388,-5.1625605,0.07427836,-0.031987775,0.0,Forêt (M.I.S.T. Records),Netlabel Day 2016 Promo Compilation #2,Charles White,Hip-Hop,2016
389,-0.5522148,-0.13866173,-0.26896685,0.0,En forma de rap (Infames Netlabel),Netlabel Day 2016 Promo Compilation #2,"DJ Control Habilis feat. Jotaose Lagos, Kanitrou",Hip-Hop,2016
390,-1.6272157,6.935111,2.503605,0.0,mesquite skeet! skeet!,vosotros presents: the years // mixtape,The Years,Hip-Hop,2009
391,-3.1503038,-4.3377666,4.557812,5.0,Breaking the waveforms.,The Ghost Sonata,Coin Locker Kid,Hip-Hop,2012
392,-6.099444,-1.1309823,2.0886998,2.0,For when it comes back.,The Ghost Sonata,Coin Locker Kid,Hip-Hop,2012
393,-4.14197,-3.565047,5.5638814,3.0,The queen rat.,The Ghost Sonata,Coin Locker Kid,Hip-Hop,2012
394,4.074068,-3.0612528,1.5397072,0.0,Afrikaans,Stage Theory (Beats vol. 3),C. Scott,Hip-Hop,2012
395,-0.50152975,-2.7748344,4.1436205,4.0,Round it Goes,Stage Theory (Beats vol. 3),C. Scott,Hip-Hop,2012
396,3.0233836,0.051297877,-0.48957744,0.0,Start to Finish,Stage Theory (Beats vol. 3),C. Scott,Hip-Hop,2012
397,5.4125857,-0.6285007,1.5249583,0.0,Steak Fingers,Stage Theory (Beats vol. 3),C. Scott,Hip-Hop,2012
398,-1.5269271,0.6514324,2.4754968,7.0,Belview,Stage Theory (Beats vol. 3),C. Scott,Hip-Hop,2012
399,-1.2836711,0.17209445,2.854173,7.0,Hurdy Gurdy,Stage Theory (Beats vol. 3),C. Scott,Hip-Hop,2012
400,-7.06804,2.5363665,2.3868616,1.0,The Emperor's New Groove,Summer In The States,Strong Suit,Hip-Hop,2013
401,-8.124053,0.051846363,1.9247838,1.0,Echo (Jake Allison Remix),Summer In The States,Strong Suit,Hip-Hop,2013
402,1.612529,0.19560954,0.72248876,0.0,Bounce,Summer In The States,Jake Allison,Hip-Hop,2013
403,-3.5033903,-6.862527,2.1705801,6.0,"SupaNiggaz (Featuring CM aka Creative, Villain151 & Tirade)",The Black Holocaust,DJ Def Chad,Hip-Hop,2014
404,-2.5889616,5.209557,4.255957,0.0,Beef,The Black Holocaust,DJ Def Chad,Hip-Hop,2014
405,5.6959968,-2.0162187,-2.5328975,0.0,Cain (Freebase Mixx),Up and Away,DJ Def Chad,Hip-Hop,2014
406,-3.8528342,3.3027859,-2.2210243,0.0,Game,Up and Away,DJ Def Chad,Hip-Hop,2014
407,-5.765287,-3.9717546,-2.782728,0.0,Master Plan (Chad's Original Mix),Up and Away,DJ Def Chad,Hip-Hop,2014
408,6.651114,-1.1537495,-1.2167821,0.0,Beef (All Fatt),The Remedy,DJ Def Chad,Hip-Hop,2014
409,5.6361065,4.335279,-2.070576,0.0,Beef (80% Lean),The Remedy,DJ Def Chad,Hip-Hop,2014
410,-4.9244385,-2.3028853,-4.3215227,0.0,Socks,Shlo-Fi EP,Shlohmo,Hip-Hop,2009
411,2.0273683,-1.7624017,5.264618,0.0,Aggression Interlude,Mark It Zero,Opio,Hip-Hop,2010
412,5.9826436,-2.3430755,2.028106,0.0,Far Out,Mark It Zero,Opio,Hip-Hop,2010
413,1.2453821,0.06698382,0.27808756,0.0,Different,Everybody Loves the Sun EP,Opio,Hip-Hop,2009
